chrom	position	gene	5p_dist	3p_dist
chr19	5455960	ZNRF4	544	896
chr19	5455967	ZNRF4	551	889
chr19	5455979	ZNRF4	563	877
chr19	5456439	ZNRF4	1023	417
chr19	5664142	SAFB	2397	667
chr19	5696135	LONP1	1945	1147
chr19	5866574	FUT5	1239	749
chr19	5867737	FUT5	76	1912
chr19	5867737	ENSG00000267740	383	123
chr19	6042048	RFX2	371	3588
chr19	6156472	ACSBG2	702	2032
chr19	6422412	KHSRP	383	3893
chr19	6466471	CRB3	336	750
chr19	6468320	DENND1C	1796	999
chr19	6586257	CD70	492	419
chr19	6677788	C3	5146	85
chr19	6681980	C3	4371	860
chr19	6713280	C3	972	4259
chr19	6731046	GPR108	1503	531
chr19	6737470	GPR108	110	1924
chr19	6737498	GPR108	82	1952
chr19	6754996	SH2D3A	932	1349
chr19	6919613	ADGRE1	1516	1596
chr19	6919742	ADGRE1	1645	1467
chr19	7075012	ZNF557	180	5579
chr19	7163054	INSR	2529	6934
chr19	7166377	INSR	2160	7303
chr19	7620957	XAB2	1877	770
chr19	7647391	ENSG00000268400	1889	86
chr19	7647391	STXBP2	1616	269
chr19	7698817	FCER2	261	1324
chr19	7870830	PRR36	2525	1942
chr19	7871322	PRR36	2033	2434
chr19	7899091	LRRC8E	665	2925
chr19	7900325	LRRC8E	1899	1691
chr19	7921753	SNAPC2	381	1139
chr19	8073170	FBN3	7990	1118
chr19	8081037	FBN3	7579	1529
chr19	8090106	FBN3	6337	2771
chr19	8094478	FBN3	6033	3075
chr19	8094525	FBN3	5986	3122
chr19	8096013	FBN3	5767	3341
chr19	8103661	FBN3	5000	4108
chr19	8111685	FBN3	4207	4901
chr19	8111756	FBN3	4136	4972
chr19	8112035	FBN3	4063	5045
chr19	8126517	FBN3	2665	6443
chr19	8131624	FBN3	2080	7028
chr19	8131759	FBN3	1945	7163
chr19	8133099	FBN3	1759	7349
chr19	8136395	FBN3	1498	7610
chr19	8138304	FBN3	1198	7910
chr19	8138444	FBN3	1146	7962
chr19	8257062	CERS4	1009	771
chr19	8324521	KANK3	2375	412
chr19	8324636	KANK3	2342	445
chr19	8333122	KANK3	1893	894
chr19	8334091	KANK3	1518	1269
chr19	8334388	KANK3	1424	1363
chr19	8371280	ANGPTL4	964	908
chr19	8422000	MARCHF2	328	1052
chr19	8438461	MARCHF2	824	556
chr19	8513116	ZNF414	349	1958
chr19	8513234	ZNF414	231	2076
chr19	8513315	ZNF414	150	2157
chr19	8514127	ZNF414	40	2267
chr19	8586678	ADAMTS10	2568	1683
chr19	8698023	ACTL9	772	624
chr19	8698550	ACTL9	245	1151
chr19	8698592	ACTL9	203	1193
chr19	8731196	OR2Z1	791	964
chr19	8843125	MBD3L1	699	194
chr19	8843246	MBD3L1	820	73
chr19	8851305	MUC16	43599	217
chr19	8895043	MUC16	39890	3926
chr19	8908929	MUC16	37744	6072
chr19	8909477	MUC16	37545	6271
chr19	8937644	MUC16	33514	10302
chr19	8937666	MUC16	33492	10324
chr19	8937745	MUC16	33413	10403
chr19	8939234	MUC16	31924	11892
chr19	8946306	MUC16	30667	13149
chr19	8946313	MUC16	30660	13156
chr19	8947948	MUC16	29025	14791
chr19	8948231	MUC16	28742	15074
chr19	8949409	MUC16	27564	16252
chr19	8949865	MUC16	27108	16708
chr19	8949896	MUC16	27077	16739
chr19	8949980	MUC16	26993	16823
chr19	8950883	MUC16	26090	17726
chr19	8951739	MUC16	25234	18582
chr19	8953002	MUC16	23971	19845
chr19	8953259	MUC16	23714	20102
chr19	8954956	MUC16	22017	21799
chr19	8956198	MUC16	20775	23041
chr19	8959116	MUC16	17857	25959
chr19	8959216	MUC16	17757	26059
chr19	8961545	MUC16	15428	28388
chr19	8961637	MUC16	15336	28480
chr19	8962199	MUC16	14774	29042
chr19	8962299	MUC16	14674	29142
chr19	8963397	MUC16	13576	30240
chr19	8964274	MUC16	12699	31117
chr19	8964541	MUC16	12432	31384
chr19	8964670	MUC16	12303	31513
chr19	8964908	MUC16	12065	31751
chr19	8964959	MUC16	12014	31802
chr19	8965061	MUC16	11912	31904
chr19	8965293	MUC16	11680	32136
chr19	8966052	MUC16	10921	32895
chr19	8966253	MUC16	10720	33096
chr19	8966274	MUC16	10699	33117
chr19	8966315	MUC16	10658	33158
chr19	8966384	MUC16	10589	33227
chr19	8966588	MUC16	10385	33431
chr19	8966760	MUC16	10213	33603
chr19	8966905	MUC16	10068	33748
chr19	8967099	MUC16	9874	33942
chr19	8972448	MUC16	8894	34922
chr19	8972751	MUC16	8591	35225
chr19	8972781	MUC16	8561	35255
chr19	8973507	MUC16	7835	35981
chr19	8973623	MUC16	7719	36097
chr19	8974967	MUC16	6375	37441
chr19	8975642	MUC16	5700	38116
chr19	8976143	MUC16	5199	38617
chr19	8977082	MUC16	4260	39556
chr19	8977341	MUC16	4001	39815
chr19	8977654	MUC16	3688	40128
chr19	8978096	MUC16	3246	40570
chr19	9093631	OR1M1	497	2038
chr19	9156643	ZNF317	345	3711
chr19	9185988	OR7D2	456	2830
chr19	9214440	OR7D4	800	4165
chr19	9610725	ZNF561	1132	3397
chr19	9757602	ZNF846	2009	2246
chr19	9757728	ZNF846	1883	2372
chr19	9960387	COL5A3	5380	827
chr19	9960671	COL5A3	5189	1018
chr19	9966743	COL5A3	4580	1627
chr19	9968417	COL5A3	4400	1807
chr19	9973616	COL5A3	3738	2469
chr19	9974378	COL5A3	3491	2716
chr19	9977595	COL5A3	3243	2964
chr19	9996260	COL5A3	1543	4664
chr19	10003576	COL5A3	956	5251
chr19	10004064	COL5A3	794	5413
chr19	10018876	RDH8	423	1058
chr19	10021614	RDH8	816	665
chr19	10092495	SHFL	1180	748
chr19	10092495	ANGPTL6	1627	158
chr19	10107848	PPAN-P2RY11	336	2049
chr19	10107848	PPAN	369	1933
chr19	10113850	PPAN-P2RY11	1497	888
chr19	10113850	P2RY11	266	1522
chr19	10115006	P2RY11	1422	366
chr19	10115101	P2RY11	1517	271
chr19	10115101	EIF3G	1015	88
chr19	10115580	EIF3G	885	218
chr19	10259866	MRPL4	1029	189
chr19	10285007	ICAM1	1445	1522
chr19	10292262	ICAM5	993	2036
chr19	10292692	ICAM5	1134	1895
chr19	10315952	ENSG00000167807	57	1899
chr19	10315952	FDX2	63	949
chr19	10338716	ICAM3	318	1417
chr19	10352442	TYK2	3687	556
chr19	10364976	TYK2	1461	2782
chr19	10489289	KEAP1	1773	792
chr19	10489766	KEAP1	1575	990
chr19	10553956	KRI1	2117	872
chr19	10557776	KRI1	1489	1500
chr19	10559508	KRI1	1055	1934
chr19	10560316	KRI1	806	2183
chr19	10561817	KRI1	422	2567
chr19	10677169	ILF3	650	5367
chr19	11113589	LDLR	1499	3674
chr19	11116124	LDLR	1703	3470
chr19	11131368	LDLR	2721	2452
chr19	11296276	TSPAN16	117	885
chr19	11397501	RGL3	1878	633
chr19	11416083	RGL3	526	1985
chr19	11416089	RGL3	520	1991
chr19	11458582	ELAVL3	800	3942
chr19	11487668	ZNF653	847	1307
chr19	11487785	ZNF653	730	1424
chr19	11538877	CNN1	27	1472
chr19	11549398	CNN1	654	845
chr19	11614598	ZNF627	220	2583
chr19	11780188	ZNF441	558	3890
chr19	11830406	ZNF440	302	3913
chr19	11831547	ZNF440	546	3669
chr19	11831800	ZNF440	799	3416
chr19	11831956	ZNF440	955	3260
chr19	11832898	ZNF440	1897	2318
chr19	12076806	ENSG00000286098	1915	1300
chr19	12076806	ZNF844	1829	4759
chr19	12076806	ENSG00000286132	1480	3770
chr19	12391487	ZNF799	1111	1472
chr19	12391973	ZNF799	625	1958
chr19	12391973	ENSG00000268870	592	25
chr19	12465235	ZNF709	845	4052
chr19	12465235	ENSG00000196826	828	3677
chr19	12766150	HOOK2	1566	976
chr19	12847883	MAST1	658	4195
chr19	12852329	MAST1	1069	3784
chr19	12874762	MAST1	4663	190
chr19	12878746	DNASE2	508	1430
chr19	12896283	GCDH	791	1061
chr19	12899706	GCDH	1559	293
chr19	13286746	CACNA1A	3564	5083
chr19	13334394	CACNA1A	1436	7211
chr19	13756204	YJU2B	326	1347
chr19	13799725	ZSWIM4	365	4366
chr19	13877602	NANOS3	469	479
chr19	13889357	BRME1	1922	963
chr19	13889587	BRME1	1692	1193
chr19	13890057	BRME1	1222	1663
chr19	13905961	BRME1	156	2729
chr19	13906020	BRME1	97	2788
chr19	13919876	CC2D1A	1522	2059
chr19	13927978	CC2D1A	2643	938
chr19	13930083	CC2D1A	2957	624
chr19	13972949	RFX1	1377	2998
chr19	14028192	RLN3	45	1044
chr19	14151608	ADGRL1	3954	3866
chr19	14471727	PKN1	2988	132
chr19	14472770	PTGER1	1108	305
chr19	14478566	GIPC1	1116	805
chr19	14610207	CLEC17A	1225	1828
chr19	14752338	ADGRE2	2253	4538
chr19	14776784	ADGRE2	447	6344
chr19	14799398	OR7C1	1472	884
chr19	14799509	OR7C1	1361	995
chr19	14799842	OR7C1	1028	1328
chr19	14827609	OR7A5	757	1369
chr19	14841086	OR7A10	1226	621
chr19	14841205	OR7A10	1107	740
chr19	14841426	OR7A10	886	961
chr19	14841748	OR7A10	564	1283
chr19	14881219	OR7A17	622	3017
chr19	15020518	CCDC105	833	924
chr19	15022950	CCDC105	1431	326
chr19	15022975	CCDC105	1456	301
chr19	15023114	CCDC105	1595	162
chr19	15087213	OR1I1	227	5757
chr19	15087630	OR1I1	644	5340
chr19	15087696	OR1I1	710	5274
chr19	15087795	OR1I1	809	5175
chr19	15087940	OR1I1	954	5030
chr19	15088040	OR1I1	1054	4930
chr19	15116219	ILVBL	1544	761
chr19	15119182	ILVBL	1175	1130
chr19	15122770	ILVBL	779	1526
chr19	15160960	NOTCH3	6757	1923
chr19	15174241	NOTCH3	4652	4028
chr19	15181626	NOTCH3	2831	5849
chr19	15184323	NOTCH3	2627	6053
chr19	15192033	NOTCH3	695	7985
chr19	15192152	NOTCH3	576	8104
chr19	15454235	RASAL3	2251	1015
chr19	15537904	CYP4F22	749	1860
chr19	15615749	CYP4F8	197	2711
chr19	15628787	CYP4F8	1405	1503
chr19	15629410	CYP4F8	1679	1229
chr19	15629458	CYP4F8	1727	1181
chr19	15629465	CYP4F8	1734	1174
chr19	15650071	CYP4F3	856	4197
chr19	15652911	CYP4F3	1124	3929
chr19	15728358	OR10H2	335	694
chr19	15728364	OR10H2	341	688
chr19	15807624	OR10H1	1300	3076
chr19	15807690	OR10H1	1234	3142
chr19	16164844	CIB3	465	246
chr19	16228904	AP1M1	1139	11720
chr19	16436967	EPS15L1	366	2850
chr19	16482762	CALR3	739	524
chr19	16482762	ENSG00000141979	2049	518
chr19	16490383	CALR3	418	845
chr19	16501167	C19orf44	448	2898
chr19	16501200	C19orf44	481	2865
chr19	16520336	C19orf44	2330	1016
chr19	16520511	C19orf44	2505	841
chr19	16520965	C19orf44	2959	387
chr19	16744454	NWD1	783	6981
chr19	16815256	NWD1	5067	2697
chr19	16997325	CPAMD8	1048	4935
chr19	17000487	CPAMD8	961	5022
chr19	17052851	HAUS8	932	475
chr19	17060075	HAUS8	276	1131
chr19	17102179	MYO9B	618	6988
chr19	17163083	MYO9B	1788	5818
chr19	17200417	MYO9B	4519	3087
chr19	17282085	ENSG00000269307	874	333
chr19	17282085	ANKLE1	111	2851
chr19	17282721	ENSG00000269307	1064	143
chr19	17282721	ANKLE1	301	2661
chr19	17283315	ANKLE1	571	2391
chr19	17292605	ABHD8	1567	475
chr19	17301557	ABHD8	251	1791
chr19	17301590	ABHD8	218	1824
chr19	17306271	MRPL34	192	572
chr19	17325042	ANO8	3190	988
chr19	17331100	ANO8	1003	3175
chr19	17341718	GTPBP3	1553	1013
chr19	17366124	PLVAP	494	1796
chr19	17377332	PLVAP	10	2280
chr19	17517778	PGLS	591	417
chr19	17527312	NIBAN3	46	3633
chr19	17543372	NIBAN3	1459	2220
chr19	17617763	UNC13A	4651	5334
chr19	17630238	UNC13A	3730	6255
chr19	17632813	UNC13A	3551	6434
chr19	17726134	MAP1S	773	2515
chr19	17727172	MAP1S	1811	1477
chr19	17774461	FCHO1	1186	2022
chr19	17776131	FCHO1	1435	1773
chr19	17821381	INSL3	138	613
chr19	17936474	CCDC124	99	888
chr19	18012929	ARRDC2	1328	1173
chr19	18134702	MAST3	1710	4310
chr19	18137336	MAST3	2085	3935
chr19	18144549	MAST3	2683	3337
chr19	18146940	MAST3	3237	2783
chr19	18162237	ENSG00000268173	1497	3645
chr19	18162237	PIK3R2	1492	2488
chr19	18168828	ENSG00000268173	2471	2671
chr19	18168828	PIK3R2	2466	1514
chr19	18173841	ENSG00000268173	4183	959
chr19	18173841	IFI30	29	959
chr19	18177259	ENSG00000268173	4786	356
chr19	18177259	IFI30	632	356
chr19	18178000	ENSG00000268173	5025	117
chr19	18178000	IFI30	871	117
chr19	18195014	MPV17L2	556	1022
chr19	18196057	MPV17L2	687	891
chr19	18202705	RAB3A	182	1314
chr19	18386214	GDF15	57	1143
chr19	18386331	GDF15	174	1026
chr19	18388428	GDF15	452	748
chr19	18391881	LRRC25	1682	745
chr19	18391918	LRRC25	1645	782
chr19	18392025	LRRC25	1538	889
chr19	18592267	REX1BD	697	70
chr19	18664267	KLHL26	117	4234
chr19	18856921	UPF1	2120	3201
chr19	18900435	COPE	788	343
chr19	18913044	COPE	167	964
chr19	18913044	ENSG00000268193	423	262
chr19	18938389	HOMER3	500	1060
chr19	18994450	SUGP2	3256	2933
chr19	19025732	SUGP2	707	5482
chr19	19101849	SLC25A42	306	2961
chr19	19626877	LPAR2	536	1250
chr19	20776313	ZNF66	10	4529
chr19	20776335	ZNF66	32	4507
chr19	20805831	ZNF66	375	4164
chr19	21294629	ZNF708	534	3470
chr19	21361769	ZNF738	148	6029
chr19	21536599	ZNF429	716	4069
chr19	23362448	ZNF91	647	4753
chr19	23827519	RPSA2	791	1349
chr19	29702814	C19orf12	470	3878
chr19	31278095	TSHZ3	1914	3151
chr19	31278857	TSHZ3	1152	3913
chr19	31279103	TSHZ3	906	4159
chr19	32607726	ANKRD27	2421	2011
chr19	32615715	ANKRD27	2257	2175
chr19	32619298	ANKRD27	2108	2324
chr19	32626760	ANKRD27	1627	2805
chr19	32676973	RGS9BP	1126	1327
chr19	32830541	SLC7A9	1735	31
chr19	32864163	SLC7A9	603	1163
chr19	32864175	SLC7A9	591	1175
chr19	32879164	CEP89	2433	3240
chr19	32879178	CEP89	2419	3254
chr19	32879255	CEP89	2342	3331
chr19	32899890	CEP89	1925	3748
chr19	32953801	CEP89	389	5284
chr19	32976451	FAAP24	535	1778
chr19	32976670	FAAP24	754	1559
chr19	32976714	FAAP24	798	1515
chr19	32979968	RHPN2	2124	1377
chr19	32996165	RHPN2	1316	2185
chr19	33008072	RHPN2	737	2764
chr19	33391316	PEPD	1161	746
chr19	33391349	PEPD	1128	779
chr19	33811375	KCTD15	760	3149
chr19	34684687	ZNF302	1144	1709
chr19	34684844	ZNF302	1301	1552
chr19	34943334	ZNF30	746	1834
chr19	34943608	ZNF30	1020	1560
chr19	34944102	ZNF30	1514	1066
chr19	34944165	ZNF30	1577	1003
chr19	34944685	ZNF30	2097	483
chr19	34944872	ZNF30	2284	296
chr19	34957899	ZNF792	2522	1546
chr19	34958178	ZNF792	2243	1825
chr19	34959325	ZNF792	1096	2972
chr19	34963670	ZNF792	559	3509
chr19	35015825	GRAMD1A	1227	1432
chr19	35019198	GRAMD1A	1377	1282
chr19	35039833	SCN1B	1050	616
chr19	35125112	LGI4	2073	600
chr19	35125182	LGI4	2003	670
chr19	35125183	LGI4	2002	671
chr19	35125411	LGI4	1774	899
chr19	35126366	LGI4	1581	1092
chr19	35126609	LGI4	1338	1335
chr19	35126735	LGI4	1212	1461
chr19	35169605	FXYD5	602	276
chr19	35309986	MAG	1467	890
chr19	35345627	CD22	2300	974
chr19	35359024	FFAR3	335	1465
chr19	35524750	SBSN	1739	207
chr19	35527026	SBSN	1285	661
chr19	35542558	GAPDHS	681	767
chr19	35716608	ZBTB32	1607	430
chr19	35861033	KIRREL2	1262	1718
chr19	36058788	WDR62	261	4466
chr19	36083161	WDR62	1545	3182
chr19	36084743	WDR62	1716	3011
chr19	36092749	WDR62	2346	2381
chr19	36099427	WDR62	2624	2103
chr19	36103161	WDR62	3543	1184
chr19	36103757	WDR62	4004	723
chr19	36111195	OVOL3	53	630
chr19	36449858	ZNF566	510	4740
chr19	36514036	ZNF260	1935	3350
chr19	36547190	ZNF529	1566	3578
chr19	36627537	ZNF382	1759	6577
chr19	36719627	ZNF567	1093	1709
chr19	36750239	ZNF850	952	6760
chr19	37153149	ZNF585A	962	7610
chr19	37185626	ZNF585B	2149	4048
chr19	37186846	ZNF585B	929	5268
chr19	37537055	ZNF793	839	6278
chr19	37564710	ZNF571	1838	451
chr19	37565861	ZNF571	687	1602
chr19	37601031	ZNF540	450	2741
chr19	37698539	ZNF607	2158	2169
chr19	37885098	WDR87	8714	276
chr19	37885463	WDR87	8349	641
chr19	37887133	WDR87	6679	2311
chr19	37888806	WDR87	5006	3984
chr19	37891688	WDR87	3399	5591
chr19	38337320	CATSPERG	146	3545
chr19	38356791	CATSPERG	1305	2386
chr19	38370693	CATSPERG	3441	250
chr19	38382138	PSMD8	856	662
chr19	38466163	RYR1	3082	12318
chr19	38466199	RYR1	3118	12282
chr19	38469040	RYR1	3595	11805
chr19	38570618	RYR1	13810	1590
chr19	38831447	ECH1	143	1057
chr19	38831447	ENSG00000268083	630	333
chr19	38869957	RINL	1410	1648
chr19	38876471	RINL	152	2906
chr19	38911815	CCER2	126	959
chr19	38915527	SARS2	1662	262
chr19	38915527	ENSG00000269547	1843	124
chr19	38926247	SARS2	347	1577
chr19	38926247	ENSG00000269547	528	1439
chr19	39025299	FBXO27	1036	1279
chr19	39100315	ACP7	805	2098
chr19	39176653	PAK4	1652	1178
chr19	39244094	IFNL3	360	349
chr19	39269551	IFNL2	507	444
chr19	39397809	MED29	758	2832
chr19	39417934	PLEKHG2	1678	6370
chr19	39424108	PLEKHG2	3741	4307
chr19	39424997	PLEKHG2	4630	3418
chr19	39425118	PLEKHG2	4751	3297
chr19	39433312	RPS16	455	176
chr19	39445862	SUPT5H	115	3563
chr19	39453442	SUPT5H	305	3373
chr19	39504071	DLL3	681	1323
chr19	39505387	DLL3	1057	947
chr19	39532668	EID2B	184	1682
chr19	39707284	LGALS14	247	352
chr19	39709274	LGALS14	429	170
chr19	39734329	CLC	333	298
chr19	39734346	CLC	316	315
chr19	39784545	LEUTX	93	727
chr19	39863427	FCGBP	12682	105
chr19	39867043	FCGBP	12034	753
chr19	39873276	FCGBP	11130	1657
chr19	39875600	FCGBP	10398	2389
chr19	39886277	FCGBP	7909	4878
chr19	39894010	FCGBP	5758	7029
chr19	39894014	FCGBP	5754	7033
chr19	39899634	FCGBP	4856	7931
chr19	39927135	FCGBP	1234	11553
chr19	39974594	PSMC4	578	1176
chr19	40013998	ZNF546	960	7040
chr19	40035132	ZNF780B	1814	6873
chr19	40233814	AKT2	1752	3498
chr19	40395104	PRX	3530	1337
chr19	40398695	PRX	588	4279
chr19	40441541	SERTAD3	666	698
chr19	40441844	SERTAD3	363	1001
chr19	40458488	BLVRB	193	606
chr19	40502142	SPTBN4	1232	7678
chr19	40506283	SPTBN4	2033	6877
chr19	40532667	SPTBN4	4311	4599
chr19	40576962	SHKBP1	90	2251
chr19	40590283	SHKBP1	1656	685
chr19	40605163	LTBP4	398	4563
chr19	40611963	LTBP4	2177	2784
chr19	40612150	LTBP4	2276	2685
chr19	40622404	LTBP4	3240	1721
chr19	40623937	LTBP4	3706	1255
chr19	40705151	COQ8B	823	1620
chr19	40714623	COQ8B	312	2131
chr19	40800457	RAB4B-EGLN2	881	1893
chr19	40800457	EGLN2	191	1909
chr19	40875866	CYP2A7	1332	428
chr19	41116284	CYP2F1	168	1679
chr19	41121963	CYP2F1	724	1123
chr19	41128168	CYP2F1	1634	213
chr19	41352971	TGFB1	951	1829
chr19	41363487	B9D2	228	779
chr19	41433432	DMAC2	448	1252
chr19	41577321	CEACAM21	295	1077
chr19	41579520	CEACAM21	701	671
chr19	41625899	CEACAM4	236	925
chr19	41686928	CEACAM7	462	1914
chr19	41838245	LYPD4	1453	583
chr19	41850561	DMRTC2	916	889
chr19	41959295	RABAC1	26	724
chr19	41966898	ATP1A3	3234	317
chr19	42287928	CIC	3751	4548
chr19	42294897	CIC	7400	899
chr19	42336299	MEGF8	1806	9331
chr19	42729245	PSG3	1217	656
chr19	42739065	PSG3	185	1688
chr19	42867005	PSG1	1520	542
chr19	42868926	PSG1	949	1113
chr19	42878216	PSG1	258	1804
chr19	42878222	PSG1	252	1810
chr19	42916299	PSG6	354	1349
chr19	42929653	PSG7	628	1439
chr19	42935542	PSG7	422	1645
chr19	42935587	PSG7	377	1690
chr19	43015210	PSG11	966	566
chr19	43024874	PSG11	343	1189
chr19	43071753	PSG2	1042	531
chr19	43075527	PSG2	667	906
chr19	43080959	PSG2	483	1090
chr19	43081173	PSG2	269	1304
chr19	43082512	PSG2	189	1384
chr19	43175258	PSG5	1051	589
chr19	43175885	PSG5	824	816
chr19	43175899	PSG5	810	830
chr19	43176117	PSG5	592	1048
chr19	43186354	PSG5	182	1458
chr19	43195184	PSG4	900	1132
chr19	43204093	PSG4	324	1708
chr19	43258907	PSG9	1036	671
chr19	43360396	CD177	780	1415
chr19	43475437	PHLDB3	2067	335
chr19	43494810	PHLDB3	1212	1190
chr19	43497193	PHLDB3	921	1481
chr19	43527172	ETHE1	29	891
chr19	43543398	XRCC1	1964	88
chr19	43553075	XRCC1	686	1366
chr19	43648948	PLAUR	998	370
chr19	43798472	LYPD5	566	1921
chr19	43798914	LYPD5	334	2153
chr19	43802330	LYPD5	117	2370
chr19	43802424	LYPD5	23	2464
chr19	43848536	ZNF283	2203	3481
chr19	43872529	ZNF404	1684	165
chr19	43873517	ZNF404	696	1153
chr19	43913423	ZNF45	3126	800
chr19	43913925	ZNF45	2624	1302
chr19	43914191	ZNF45	2358	1568
chr19	43914392	ZNF45	2157	1769
chr19	43914528	ZNF45	2021	1905
chr19	43914541	ZNF45	2008	1918
chr19	43997475	ZNF155	1761	851
chr19	44060828	ENSG00000267022	635	3131
chr19	44060828	ZNF223	450	1949
chr19	44066398	ENSG00000267022	983	2783
chr19	44066398	ZNF223	798	1601
chr19	44086405	ENSG00000267022	2853	913
chr19	44086405	ZNF284	1128	3208
chr19	44087207	ENSG00000267022	3655	111
chr19	44087207	ZNF284	1930	2406
chr19	44106512	ZNF224	679	3314
chr19	44106645	ZNF224	812	3181
chr19	44106689	ZNF224	856	3137
chr19	44106913	ZNF224	1080	2913
chr19	44107267	ZNF224	1434	2559
chr19	44107852	ZNF224	2019	1974
chr19	44107861	ZNF224	2028	1965
chr19	44108078	ZNF224	2245	1748
chr19	44148801	ZNF234	356	4251
chr19	44156814	ZNF234	1108	3499
chr19	44157768	ZNF234	2062	2545
chr19	44235246	ZNF227	1027	2022
chr19	44274252	ZNF233	1692	1065
chr19	44288548	ZNF235	989	2201
chr19	44672756	CEACAM19	666	1549
chr19	44703425	CEACAM16	320	1376
chr19	44819487	BCAM	1637	772
chr19	44892457	TOMM40	501	1267
chr19	44987312	CLPTM1	943	1527
chr19	44987378	CLPTM1	1009	1461
chr19	45306777	CKM	1191	365
chr19	45315577	CKM	441	1115
chr19	45553823	OPA3	268	7543
chr19	45591339	GPR4	1476	1576
chr19	45678134	GIPR	1182	2128
chr19	45681959	GIPR	1547	1763
chr19	45713384	FBXO46	237	2756
chr19	45823795	SYMPK	2672	1405
chr19	45838566	SYMPK	1238	2839
chr19	45848864	SYMPK	413	3664
chr19	45872521	FOXA3	647	1276
chr19	46023040	PGLYRP1	13	695
chr19	46040308	IGFL4	218	907
chr19	46230152	IGFL1	103	676
chr19	46308727	HIF3A	548	5308
chr19	46312242	HIF3A	887	4969
chr19	46320445	HIF3A	1063	4793
chr19	46320494	HIF3A	1112	4744
chr19	46412445	CCDC8	1119	2117
chr19	46471049	PNMA8A	292	3392
chr19	46471050	PNMA8A	291	3393
chr19	46471067	PNMA8A	274	3410
chr19	46621457	PTGIR	1088	990
chr19	46624067	PTGIR	263	1815
chr19	46624118	PTGIR	212	1866
chr19	46634202	GNG8	185	250
chr19	46648467	DACT3	2022	917
chr19	46710950	PRKD2	1211	2377
chr19	46720692	STRN4	2191	985
chr19	46755417	FKRP	253	3158
chr19	46755585	FKRP	421	2990
chr19	46775602	SLC1A5	2162	720
chr19	47475482	KPTN	1303	333
chr19	47740937	EHD2	1309	2197
chr19	47741144	EHD2	1516	1990
chr19	47741312	EHD2	1684	1822
chr19	47752547	NOP53	719	785
chr19	48014281	ELSPBP1	378	701
chr19	48030484	CABP5	751	1102
chr19	48034328	CABP5	539	1314
chr19	48040666	CABP5	333	1520
chr19	48048289	PLA2G4C	2042	444
chr19	48095566	PLA2G4C	969	1517
chr19	48137550	LIG1	1386	1739
chr19	48194704	ZSWIM9	684	2916
chr19	48211896	CARD8	1799	3811
chr19	48218923	CARD8	1622	3988
chr19	48234449	CARD8	675	4935
chr19	48234507	CARD8	617	4993
chr19	48297076	ODAD1	2380	615
chr19	48297081	ODAD1	2375	620
chr19	48297657	ODAD1	1870	1125
chr19	48302837	ODAD1	1453	1542
chr19	48333416	TMEM143	1202	1061
chr19	48592808	SULT2B1	718	478
chr19	48599142	SULT2B1	915	281
chr19	48601051	FAM83E	3021	1091
chr19	48613298	FAM83E	1601	2511
chr19	48703160	FUT2	325	2791
chr19	48703205	FUT2	370	2746
chr19	48703346	FUT2	511	2605
chr19	48703417	FUT2	582	2534
chr19	48703728	FUT2	893	2223
chr19	48703949	FUT2	1114	2002
chr19	48703998	FUT2	1163	1953
chr19	48740962	IZUMO1	1546	111
chr19	48750132	FUT1	1303	2122
chr19	48756272	FGF21	643	704
chr19	48758010	FGF21	1027	320
chr19	48867562	PLEKHA4	599	2474
chr19	48873325	PPP1R15A	332	2018
chr19	48873829	PPP1R15A	836	1514
chr19	48874062	PPP1R15A	1069	1281
chr19	48874179	PPP1R15A	1186	1164
chr19	49036303	CGB1	193	500
chr19	49054315	CGB7	2109	42
chr19	49069988	KCNA7	1559	2592
chr19	49335758	CD37	249	1010
chr19	49364656	DKKL1	207	732
chr19	49390895	KASH5	186	2157
chr19	49398061	KASH5	721	1622
chr19	49417548	KASH5	1901	442
chr19	49446395	PIH1D1	1099	98
chr19	49447041	PIH1D1	909	288
chr19	49447099	PIH1D1	851	346
chr19	49451546	PIH1D1	268	929
chr19	49451759	PIH1D1	55	1142
chr19	49461720	ALDH16A1	786	2313
chr19	49464724	ALDH16A1	1637	1462
chr19	49464724	ENSG00000269469	299	376
chr19	49465828	ALDH16A1	1766	1333
chr19	49514467	FCGRT	686	825
chr19	49542621	RCN3	810	659
chr19	49542659	RCN3	848	621
chr19	49543108	RCN3	944	525
chr19	49543180	RCN3	1016	453
chr19	49543216	RCN3	1052	417
chr19	49556725	NOSIP	591	641
chr19	49588541	PRRG2	525	878
chr19	49594527	PRR12	746	6670
chr19	49596165	PRR12	2303	5113
chr19	49597009	PRR12	3147	4269
chr19	49597038	PRR12	3176	4240
chr19	49659652	IRF3	1514	81
chr19	49809396	FUZ	857	871
chr19	49854876	PTOV1	608	1276
chr19	49950060	SIGLEC11	2097	1076
chr19	49971857	SIGLEC16	1133	2743
chr19	49971917	SIGLEC16	1193	2683
chr19	49971951	SIGLEC16	1227	2649
chr19	49972002	SIGLEC16	1278	2598
chr19	50163132	IZUMO2	149	665
chr19	50259161	MYH14	2303	4611
chr19	50268352	MYH14	3071	3843
chr19	50293648	MYH14	5483	1431
chr19	50406508	POLD1	1530	1906
chr19	50462015	MYBPC2	3269	335
chr19	50480673	EMC10	533	8906
chr19	50512147	ASPDH	886	183
