chrom	position	gene	5p_dist	3p_dist
chr18	62354528	TNFRSF11A	464	7684
chr18	62570155	ZCCHC2	2299	3638
chr18	62895065	PHLPP1	2264	4035
chr18	63597064	SERPINB13	1002	2128
chr18	63597234	SERPINB13	1172	1958
chr18	63655615	SERPINB3	1288	419
chr18	63655778	SERPINB3	1125	582
chr18	63723127	SERPINB11	969	766
chr18	63723336	SERPINB11	1178	557
chr18	63897160	SERPINB2	433	1473
chr18	63915517	ENSG00000289724	644	196
chr18	63915517	SERPINB10	99	2056
chr18	63915633	ENSG00000289724	760	80
chr18	63915633	SERPINB10	215	1940
chr18	63918026	SERPINB10	388	1767
chr18	63933150	SERPINB10	828	1327
chr18	63979835	SERPINB8	303	3018
chr18	63987229	SERPINB8	1176	2145
chr18	68837114	CCDC102B	468	2243
chr18	69677798	DOK6	711	8346
chr18	70020753	RTTN	6043	1787
chr18	70051452	RTTN	5310	2520
chr18	70166070	RTTN	1949	5881
chr18	70204107	RTTN	404	7426
chr18	74499889	CNDP2	77	4898
chr18	74501373	CNDP2	266	4709
chr18	74508848	CNDP2	537	4438
chr18	74510926	CNDP2	731	4244
chr18	74567400	CNDP1	891	3451
chr18	74635526	ZNF407	4628	3443
chr18	75202325	PTGR3	305	7213
chr18	75286944	TSHZ1	2617	3000
chr18	76379762	ZNF516	2721	5957
chr18	78993588	SALL3	2054	3953
chr18	78993768	SALL3	2234	3773
chr18	78994226	SALL3	2692	3315
chr18	78994466	SALL3	2932	3075
chr18	78994871	SALL3	3337	2670
chr18	79410477	NFATC1	497	4376
chr18	79411061	NFATC1	1081	3792
chr18	79451764	NFATC1	2146	2727
chr18	79486406	NFATC1	2546	2327
chr18	79713086	CTDP1	1123	2621
chr18	79713127	CTDP1	1164	2580
chr18	79714921	CTDP1	1606	2138
chr18	79753841	CTDP1	3082	662
chr18	79903940	SLC66A2	1023	1521
chr18	80045856	RBFA	795	4795
chr18	80045949	RBFA	888	4702
chr18	80135800	ADNP2	611	4546
chr18	80137309	ADNP2	2120	3037
chr19	281383	PLPP2	938	341
chr19	425182	SHC2	1260	1265
chr19	498524	MADCAM1	380	1161
chr19	501786	MADCAM1	799	742
chr19	501801	MADCAM1	814	727
chr19	501900	MADCAM1	913	628
chr19	504830	MADCAM1	1028	513
chr19	541685	CDC34	1016	402
chr19	549678	GZMM	680	244
chr19	603634	HCN2	788	2632
chr19	603769	HCN2	923	2497
chr19	603826	HCN2	980	2440
chr19	603874	HCN2	1028	2392
chr19	613307	HCN2	1709	1711
chr19	619021	POLRMT	3267	504
chr19	621712	POLRMT	2010	1761
chr19	625198	POLRMT	903	2868
chr19	652238	RNF126	285	1346
chr19	731144	PALM	531	2360
chr19	746712	PALM	1274	1617
chr19	756985	MISP	156	2729
chr19	757399	MISP	570	2315
chr19	757412	MISP	583	2302
chr19	757606	MISP	777	2108
chr19	757752	MISP	923	1962
chr19	829568	AZU1	232	675
chr19	830854	AZU1	517	390
chr19	855966	ELANE	632	277
chr19	868115	MED16	2739	153
chr19	871135	MED16	2336	556
chr19	871222	MED16	2249	643
chr19	872089	MED16	2054	838
chr19	875389	MED16	1745	1147
chr19	890165	MED16	368	2524
chr19	899444	R3HDM4	760	1043
chr19	971933	ARID3A	1942	4006
chr19	1003173	GRIN3B	489	2792
chr19	1004711	GRIN3B	1229	2052
chr19	1004725	GRIN3B	1243	2038
chr19	1004741	GRIN3B	1259	2022
chr19	1004824	GRIN3B	1342	1939
chr19	1004845	GRIN3B	1363	1918
chr19	1005231	GRIN3B	1749	1532
chr19	1005532	GRIN3B	2050	1231
chr19	1014399	TMEM259	426	2261
chr19	1036445	CNN2	591	1558
chr19	1049306	ABCA7	2648	4167
chr19	1067423	ARHGAP45	257	4015
chr19	1077937	ARHGAP45	1505	2767
chr19	1085994	ARHGAP45	3638	634
chr19	1095337	POLR2E	38	2816
chr19	1110830	SBNO2	3165	1741
chr19	1113702	SBNO2	2302	2604
chr19	1119020	SBNO2	1740	3166
chr19	1119964	SBNO2	1431	3475
chr19	1122148	SBNO2	1362	3544
chr19	1122202	SBNO2	1308	3598
chr19	1299956	EFNA2	949	1475
chr19	1388539	NDUFS7	88	670
chr19	1434843	DAZAP1	1343	841
chr19	1438866	RPS15	93	408
chr19	1526932	PLK5	649	1871
chr19	1535180	PLK5	1654	866
chr19	1622117	TCF3	1113	3622
chr19	1811604	ATP8B3	371	4724
chr19	1819126	REXO1	2780	1829
chr19	1854558	KLF16	741	2160
chr19	1986415	BTBD2	1661	968
chr19	1986456	BTBD2	1620	1009
chr19	1997364	BTBD2	517	2112
chr19	2039728	MKNK2	1527	2258
chr19	2078222	MOB3A	712	2675
chr19	2099363	IZUMO4	748	227
chr19	2226677	DOT1L	4408	3244
chr19	2249478	AMH	156	1653
chr19	2250470	AMH	556	1253
chr19	2252991	JSRP1	513	625
chr19	2339959	ENSG00000273734	889	379
chr19	2339959	SPPL2B	761	2930
chr19	2341061	ENSG00000273734	1157	111
chr19	2353152	SPPL2B	1748	1943
chr19	2433892	LMNB2	1441	3193
chr19	2717258	DIRAS1	686	2692
chr19	2732743	SLC39A3	1147	220
chr19	2732988	SLC39A3	902	465
chr19	2762587	SGTA	618	1613
chr19	2767194	SGTA	297	1934
chr19	2833804	ZNF554	773	2931
chr19	2833866	ZNF554	835	2869
chr19	2834810	ZNF554	1779	1925
chr19	2853268	ZNF555	1301	7203
chr19	3186087	NCLN	158	3522
chr19	3198843	NCLN	743	2937
chr19	3534844	FZR1	1688	3490
chr19	3546342	MFSD12	1289	848
chr19	3595925	TBXA2R	1223	1419
chr19	3730043	TJP3	361	2715
chr19	3738651	TJP3	1568	1508
chr19	3738973	TJP3	1657	1419
chr19	3752517	APBA3	1579	597
chr19	3753771	APBA3	1198	978
chr19	3762700	MRPL54	19	589
chr19	3767267	MRPL54	310	298
chr19	3771882	RAX2	194	2227
chr19	3831711	ZFR2	567	4199
chr19	3977488	EEF2	2272	886
chr19	3979410	EEF2	1714	1444
chr19	4028785	PIAS4	763	2306
chr19	4101064	MAP2K2	906	821
chr19	4102451	MAP2K2	699	1028
chr19	4186398	ANKRD24	61	3777
chr19	4325436	STAP2	1012	364
chr19	4333714	STAP2	350	1026
chr19	4352962	MPND	629	985
chr19	4409759	CHAF1A	1083	2283
chr19	4442339	CHAF1A	2891	475
chr19	4454003	UBXN6	270	1645
chr19	4454086	UBXN6	187	1728
chr19	4493711	HDGFL2	741	1526
chr19	4510518	PLIN4	3560	2942
chr19	4510711	PLIN4	3367	3135
chr19	4511266	PLIN4	2812	3690
chr19	4511269	PLIN4	2809	3693
chr19	4511271	PLIN4	2807	3695
chr19	4511353	PLIN4	2725	3777
chr19	4511441	PLIN4	2637	3865
chr19	4511513	PLIN4	2565	3937
chr19	4511635	PLIN4	2443	4059
chr19	4511713	PLIN4	2365	4137
chr19	4511718	PLIN4	2360	4142
chr19	4511908	PLIN4	2170	4332
chr19	4512397	PLIN4	1681	4821
chr19	4512502	PLIN4	1576	4926
chr19	4512601	PLIN4	1477	5025
chr19	4658035	MYDGF	499	491
chr19	4816148	TICAM1	2467	217
chr19	4816707	TICAM1	1908	776
chr19	4818366	TICAM1	249	2435
chr19	4929410	UHRF1	507	3391
chr19	4930826	UHRF1	684	3214
chr19	4954442	UHRF1	2076	1822
chr19	6374879	ALKBH7	599	371
chr19	6375820	PSPN	113	588
chr19	6419211	KHSRP	706	3570
chr19	6427397	SLC25A41	798	737
chr19	6586257	CD70	492	419
chr19	6677978	C3	4956	275
chr19	6754996	SH2D3A	932	1349
chr19	6897453	ADGRE1	450	2662
chr19	6901880	ADGRE1	550	2562
chr19	6903909	ADGRE1	791	2321
chr19	6904126	ADGRE1	923	2189
chr19	6926367	ADGRE1	2018	1094
chr19	7125286	INSR	3777	5686
chr19	7125508	INSR	3555	5908
chr19	7163054	INSR	2529	6934
chr19	7166365	INSR	2172	7291
chr19	7166377	INSR	2160	7303
chr19	7469971	ARHGEF18	4270	2411
chr19	7482188	PEX11G	297	781
chr19	7485958	PEX11G	153	925
chr19	7504396	TEX45	919	771
chr19	7506104	TEX45	1298	392
chr19	7508212	TEX45	1452	238
chr19	7508401	TEX45	1641	49
chr19	7508411	TEX45	1651	39
chr19	7519337	ENSG00000267952	193	189
chr19	7519337	ZNF358	280	1688
chr19	7528703	MCOLN1	1111	973
chr19	7542022	PNPLA6	1279	3093
chr19	7620957	XAB2	1877	770
chr19	7629507	XAB2	38	2609
chr19	7633434	PCP2	285	462
chr19	7646335	ENSG00000268400	1756	219
chr19	7646335	STXBP2	1483	402
chr19	7682243	ENSG00000269711	166	611
chr19	7682243	TRAPPC5	48	5460
chr19	7682407	ENSG00000269711	330	447
chr19	7682407	TRAPPC5	212	5296
chr19	7689308	FCER2	1052	533
chr19	7690170	FCER2	918	667
chr19	7690197	FCER2	891	694
chr19	7731701	CLEC4G	133	1166
chr19	7731701	ENSG00000288669	856	1165
chr19	7766161	CLEC4M	762	1079
chr19	7768990	CLEC4M	1226	615
chr19	7769054	CLEC4M	1290	551
chr19	7769096	CLEC4M	1332	509
chr19	7849088	EVI5L	706	3197
chr19	7851734	EVI5L	1162	2741
chr19	7871322	PRR36	2033	2434
chr19	7899064	LRRC8E	638	2952
chr19	7899091	LRRC8E	665	2925
chr19	7899731	LRRC8E	1305	2285
chr19	7899842	LRRC8E	1416	2174
chr19	7900454	LRRC8E	2028	1562
chr19	7921753	SNAPC2	381	1139
chr19	8056476	CCL25	415	576
chr19	8073170	FBN3	7990	1118
chr19	8081037	FBN3	7579	1529
chr19	8090106	FBN3	6337	2771
chr19	8094478	FBN3	6033	3075
chr19	8094525	FBN3	5986	3122
chr19	8096013	FBN3	5767	3341
chr19	8103661	FBN3	5000	4108
chr19	8111685	FBN3	4207	4901
chr19	8111756	FBN3	4136	4972
chr19	8112035	FBN3	4063	5045
chr19	8126300	FBN3	2762	6346
chr19	8131759	FBN3	1945	7163
chr19	8133099	FBN3	1759	7349
chr19	8147379	FBN3	262	8846
chr19	8302475	CD320	904	349
chr19	8302825	CD320	725	528
chr19	8303874	CD320	550	703
chr19	8303910	CD320	514	739
chr19	8308268	CD320	90	1163
chr19	8308292	CD320	66	1187
chr19	8308292	ENSG00000167774	570	10
chr19	8322765	KANK3	2605	182
chr19	8322765	RPS28	755	575
chr19	8334744	KANK3	1148	1639
chr19	8371280	ANGPTL4	964	908
chr19	8403453	RAB11B	609	981
chr19	8403601	RAB11B	757	833
chr19	8438461	MARCHF2	824	556
chr19	8499639	PRAM1	217	1978
chr19	8513116	ZNF414	349	1958
chr19	8513151	ZNF414	314	1993
chr19	8513234	ZNF414	231	2076
chr19	8513315	ZNF414	150	2157
chr19	8514127	ZNF414	40	2267
chr19	8586678	ADAMTS10	2568	1683
chr19	8605262	ADAMTS10	470	3781
chr19	8731196	OR2Z1	791	964
chr19	8935145	MUC16	36013	7803
chr19	8938219	MUC16	32939	10877
chr19	8939050	MUC16	32108	11708
chr19	8946306	MUC16	30667	13149
chr19	8947045	MUC16	29928	13888
chr19	8948266	MUC16	28707	15109
chr19	8948483	MUC16	28490	15326
chr19	8948505	MUC16	28468	15348
chr19	8948631	MUC16	28342	15474
chr19	8949865	MUC16	27108	16708
chr19	8949980	MUC16	26993	16823
chr19	8950239	MUC16	26734	17082
chr19	8950883	MUC16	26090	17726
chr19	8951739	MUC16	25234	18582
chr19	8953002	MUC16	23971	19845
chr19	8953259	MUC16	23714	20102
chr19	8954527	MUC16	22446	21370
chr19	8954834	MUC16	22139	21677
chr19	8954956	MUC16	22017	21799
chr19	8955583	MUC16	21390	22426
chr19	8957854	MUC16	19119	24697
chr19	8959403	MUC16	17570	26246
chr19	8961637	MUC16	15336	28480
chr19	8962066	MUC16	14907	28909
chr19	8964274	MUC16	12699	31117
chr19	8964541	MUC16	12432	31384
chr19	8964670	MUC16	12303	31513
chr19	8964889	MUC16	12084	31732
chr19	8964908	MUC16	12065	31751
chr19	8964959	MUC16	12014	31802
chr19	8965293	MUC16	11680	32136
chr19	8965407	MUC16	11566	32250
chr19	8966052	MUC16	10921	32895
chr19	8966182	MUC16	10791	33025
chr19	8966253	MUC16	10720	33096
chr19	8966274	MUC16	10699	33117
chr19	8966315	MUC16	10658	33158
chr19	8966384	MUC16	10589	33227
chr19	8966588	MUC16	10385	33431
chr19	8966760	MUC16	10213	33603
chr19	8967127	MUC16	9846	33970
chr19	8969786	MUC16	9772	34044
chr19	8971838	MUC16	9504	34312
chr19	8972467	MUC16	8875	34941
chr19	8972498	MUC16	8844	34972
chr19	8973507	MUC16	7835	35981
chr19	8973540	MUC16	7802	36014
chr19	8973623	MUC16	7719	36097
chr19	8975447	MUC16	5895	37921
chr19	8978046	MUC16	3296	40520
chr19	8979855	MUC16	1487	42329
chr19	9093631	OR1M1	497	2038
chr19	9102403	OR7G2	1018	1997
chr19	9102456	OR7G2	965	2050
chr19	9214576	OR7D4	664	4301
chr19	9381465	ZNF559-ZNF177	1283	1152
chr19	9381465	ZNF177	1454	1152
chr19	9381694	ZNF559-ZNF177	1512	923
chr19	9381694	ZNF177	1683	923
chr19	9413509	ZNF266	2463	1081
chr19	9854270	OLFM2	1429	553
chr19	9960387	COL5A3	5380	827
chr19	9960671	COL5A3	5189	1018
chr19	9966743	COL5A3	4580	1627
chr19	9967913	COL5A3	4513	1694
chr19	9973616	COL5A3	3738	2469
chr19	9977595	COL5A3	3243	2964
chr19	10003576	COL5A3	956	5251
chr19	10004064	COL5A3	794	5413
chr19	10005699	COL5A3	571	5636
chr19	10018876	RDH8	423	1058
chr19	10021323	RDH8	620	861
chr19	10113904	PPAN-P2RY11	1551	834
chr19	10113904	P2RY11	320	1468
chr19	10156401	DNMT1	1442	3832
chr19	10224876	S1PR2	199	3444
chr19	10259866	MRPL4	1029	189
chr19	10284974	ICAM1	1412	1555
chr19	10308454	ZGLP1	563	877
chr19	10333490	RAVER1	39	3445
chr19	10339609	ICAM3	15	1720
chr19	10391426	CDC37	1324	294
chr19	10557997	KRI1	1344	1645
chr19	10559508	KRI1	1055	1934
chr19	10560316	KRI1	806	2183
chr19	10561817	KRI1	422	2567
chr19	10565747	KRI1	148	2841
chr19	10581324	AP1M2	695	1053
chr19	10683682	ILF3	2142	3875
chr19	10683954	ILF3	2287	3730
chr19	11113589	LDLR	1499	3674
chr19	11116926	LDLR	1859	3314
chr19	11248123	DOCK6	832	5598
chr19	11296276	TSPAN16	117	885
chr19	11325545	RAB3D	762	3478
chr19	11337210	RAB3D	439	3801
chr19	11350810	CCDC159	317	732
chr19	11416083	RGL3	526	1985
chr19	11416089	RGL3	520	1991
chr19	11447460	PRKCSH	1020	1076
chr19	11576380	ACP5	650	731
chr19	11576536	ACP5	494	887
chr19	11577093	ACP5	277	1104
chr19	11780188	ZNF441	558	3890
chr19	11832882	ZNF440	1881	2334
chr19	12112046	ENSG00000286132	3971	1279
chr19	12146097	ZNF625	494	1208
chr19	12273765	ZNF44	678	1958
chr19	12350877	ZNF442	1340	4934
chr19	12430157	ZNF443	2121	452
chr19	12430400	ZNF443	1878	695
chr19	12431541	ZNF443	737	1836
chr19	12431839	ZNF443	439	2134
chr19	12440975	ENSG00000268870	107	510
chr19	12440975	ZNF443	46	2527
chr19	12441081	ENSG00000268870	1	616
chr19	12752615	BEST2	123	1888
chr19	12766150	HOOK2	1566	976
chr19	12771250	HOOK2	772	1770
chr19	12847883	MAST1	658	4195
chr19	12852329	MAST1	1069	3784
chr19	12874762	MAST1	4663	190
chr19	12897793	GCDH	1250	602
chr19	12899706	GCDH	1559	293
chr19	12899829	GCDH	1682	170
chr19	12943967	CALR	1379	522
chr19	13100694	LYL1	741	740
chr19	13138430	NACC1	1807	2717
chr19	13930410	CC2D1A	3112	469
chr19	13954529	DCAF15	238	2023
chr19	14028192	RLN3	45	1044
chr19	14054392	PALM3	1375	1026
chr19	14471656	PKN1	2917	203
chr19	14471727	PKN1	2988	132
chr19	14472770	PTGER1	1108	305
chr19	14518338	DNAJB1	59	2183
chr19	14565766	TECR	925	214
chr19	14706736	ZNF333	618	4098
chr19	14717018	ZNF333	896	3820
chr19	14799761	OR7C1	1109	1247
chr19	14841205	OR7A10	1107	740
chr19	14841426	OR7A10	886	961
chr19	14841748	OR7A10	564	1283
chr19	14881230	OR7A17	611	3028
chr19	14881233	OR7A17	608	3031
chr19	15020518	CCDC105	833	924
chr19	15022950	CCDC105	1431	326
chr19	15022975	CCDC105	1456	301
chr19	15023114	CCDC105	1595	162
chr19	15056186	CASP14	1038	2107
chr19	15087481	OR1I1	495	5489
chr19	15087696	OR1I1	710	5274
chr19	15087820	OR1I1	834	5150
chr19	15087953	OR1I1	967	5017
chr19	15116159	ILVBL	1604	701
chr19	15116219	ILVBL	1544	761
chr19	15122770	ILVBL	779	1526
chr19	15161190	NOTCH3	6527	2153
chr19	15188240	NOTCH3	1576	7104
chr19	15189325	NOTCH3	1229	7451
chr19	15469847	PGLYRP2	1555	324
chr19	15472052	PGLYRP2	1310	569
chr19	15475861	PGLYRP2	938	941
chr19	15476374	PGLYRP2	425	1454
chr19	15476534	PGLYRP2	265	1614
chr19	15525513	CYP4F22	344	2265
chr19	15537904	CYP4F22	749	1860
chr19	15615676	CYP4F8	124	2784
chr19	15615778	CYP4F8	226	2682
chr19	15619692	CYP4F8	519	2389
chr19	15628787	CYP4F8	1405	1503
chr19	15629410	CYP4F8	1679	1229
chr19	15629458	CYP4F8	1727	1181
chr19	15629465	CYP4F8	1734	1174
chr19	15649243	CYP4F3	659	4394
chr19	15682425	CYP4F12	612	1102
chr19	15697074	CYP4F12	1614	100
chr19	15728157	OR10H2	134	895
chr19	15728358	OR10H2	335	694
chr19	15728364	OR10H2	341	688
chr19	15728649	OR10H2	626	403
chr19	15741413	OR10H3	99	930
chr19	15742270	OR10H3	956	73
chr19	15794043	OR10H5	62	6314
chr19	15794192	OR10H5	211	6165
chr19	15794396	OR10H5	415	5961
chr19	15794621	OR10H5	640	5736
chr19	15794829	OR10H5	848	5528
chr19	15807645	OR10H1	1279	3097
chr19	15807992	OR10H1	932	3444
chr19	15879621	CYP4F2	1346	1015
chr19	15886010	CYP4F2	1078	1283
chr19	15913728	CYP4F11	1699	1352
chr19	16490383	CALR3	418	845
chr19	16523139	CHERP	1951	2124
chr19	16555290	SLC35E1	914	4212
chr19	16680048	TMEM38A	268	2363
chr19	16744454	NWD1	783	6981
chr19	16762129	NWD1	2675	5089
chr19	16815256	NWD1	5067	2697
chr19	16893238	CPAMD8	5695	288
chr19	16897767	CPAMD8	5156	827
chr19	16989742	CPAMD8	1463	4520
chr19	16993569	CPAMD8	1280	4703
chr19	16997243	CPAMD8	1130	4853
chr19	17002337	CPAMD8	854	5129
chr19	17052851	HAUS8	932	475
chr19	17102182	MYO9B	621	6985
chr19	17172848	MYO9B	2181	5425
chr19	17195222	MYO9B	3951	3655
chr19	17207209	MYO9B	5745	1861
chr19	17250255	USHBP1	2204	1085
chr19	17255504	USHBP1	1695	1594
chr19	17423542	MVB12A	547	703
chr19	17606087	UNC13A	5233	4752
chr19	17656091	UNC13A	1229	8756
chr19	17726281	MAP1S	920	2368
chr19	17726703	MAP1S	1342	1946
chr19	17811986	B3GNT3	1102	1590
chr19	17816753	INSL3	509	242
chr19	17821329	INSL3	190	561
chr19	17821381	INSL3	138	613
chr19	17826620	JAK3	3547	1839
chr19	17989743	KCNN1	1490	2113
chr19	18173841	ENSG00000268173	4183	959
chr19	18173841	IFI30	29	959
chr19	18175134	ENSG00000268173	4410	732
chr19	18175134	IFI30	256	732
chr19	18178000	ENSG00000268173	5025	117
chr19	18178000	IFI30	871	117
chr19	18193890	MPV17L2	278	1300
chr19	18195014	MPV17L2	556	1022
chr19	18196180	MPV17L2	810	768
chr19	18200389	RAB3A	431	1065
chr19	18218974	ENSG00000285188	1902	4077
chr19	18218974	PDE4C	957	4073
chr19	18257185	IQCN	4257	88
chr19	18258000	IQCN	3442	903
chr19	18264753	IQCN	2945	1400
chr19	18264849	IQCN	2849	1496
chr19	18265597	IQCN	2101	2244
chr19	18265712	IQCN	1986	2359
chr19	18266464	IQCN	1234	3111
chr19	18266686	IQCN	1012	3333
chr19	18266837	IQCN	861	3484
chr19	18267409	IQCN	289	4056
chr19	18568569	KXD1	535	809
chr19	18575154	UBA52	452	2396
chr19	18592267	REX1BD	697	70
chr19	18616046	TMEM59L	569	1052
chr19	18900435	COPE	788	343
chr19	18913044	COPE	167	964
chr19	18913044	ENSG00000268193	423	262
chr19	18929414	HOMER3	1348	212
chr19	18938389	HOMER3	500	1060
chr19	19194090	RFXANK	590	786
chr19	19626877	LPAR2	536	1250
chr19	20039366	ZNF682	139	3105
chr19	20039438	ZNF682	67	3177
chr19	21294601	ZNF708	562	3442
chr19	21294629	ZNF708	534	3470
chr19	21536411	ZNF429	528	4257
chr19	21536599	ZNF429	716	4069
chr19	22181431	ZNF676	603	2343
chr19	22857380	ZNF723	578	1287
chr19	23362448	ZNF91	647	4753
chr19	29702814	C19orf12	470	3878
chr19	29823759	CCNE1	1401	553
chr19	30548088	ZNF536	2644	2329
chr19	31278857	TSHZ3	1152	3913
chr19	31279103	TSHZ3	906	4159
chr19	32439163	DPY19L3	825	5153
chr19	32862558	SLC7A9	699	1067
chr19	32864149	SLC7A9	617	1149
chr19	32864175	SLC7A9	591	1175
chr19	32953801	CEP89	389	5284
chr19	32976714	FAAP24	798	1515
chr19	32996165	RHPN2	1316	2185
chr19	32999660	RHPN2	1186	2315
chr19	33008072	RHPN2	737	2764
chr19	33008165	RHPN2	644	2857
chr19	34351583	GARRE1	3751	2929
chr19	34352856	GARRE1	3970	2710
chr19	34377737	GPI	560	3565
chr19	34469074	UBA2	1828	2177
chr19	34500289	WTIP	1530	12015
chr19	34684870	ZNF302	1327	1526
chr19	34944165	ZNF30	1577	1003
chr19	34944685	ZNF30	2097	483
chr19	34958178	ZNF792	2243	1825
chr19	34958505	ZNF792	1916	2152
chr19	34958856	ZNF792	1565	2503
chr19	34963700	ZNF792	529	3539
chr19	35015825	GRAMD1A	1227	1432
chr19	35019198	GRAMD1A	1377	1282
chr19	35228117	FAM187B	622	572
chr19	35228203	FAM187B	536	658
chr19	35250553	LSR	369	1563
chr19	35266524	LSR	965	967
chr19	35279271	USF2	1196	550
chr19	35359658	FFAR3	969	831
chr19	35487397	KRTDAP	352	74
chr19	35511808	DMKN	863	1061
chr19	35513269	DMKN	380	1544
chr19	35527026	SBSN	1285	661
chr19	35527370	SBSN	941	1005
chr19	35542558	GAPDHS	681	767
chr19	35547488	TMEM147	830	38
chr19	35560067	ATP4A	822	2899
chr19	35643306	ETV2	707	780
chr19	35668466	UPK1A	123	1142
chr19	35678012	UPK1A	796	469
chr19	35715148	ZBTB32	809	1228
chr19	35732846	KMT2B	6313	2172
chr19	35733804	KMT2B	7107	1378
chr19	35739866	IGFLR1	664	983
chr19	35739866	ENSG00000267120	1393	532
chr19	35767820	PROSER3	1746	3090
chr19	35767941	PROSER3	1867	2969
chr19	35777869	ARHGAP33	245	4107
chr19	35782406	ARHGAP33	1214	3138
chr19	35831368	NPHS1	3981	1554
chr19	35851310	NPHS1	1015	4520
chr19	35876607	APLP1	1498	872
chr19	36006456	SYNE4	965	412
chr19	36008271	SYNE4	356	1021
chr19	36032364	CLIP3	201	3149
chr19	36101683	WDR62	3066	1661
chr19	36103757	WDR62	4004	723
chr19	36104534	WDR62	4245	482
chr19	36112801	OVOL3	261	422
chr19	36183403	ZNF565	671	1128
chr19	36236463	ZNF146	1042	2305
chr19	36548167	ZNF529	589	4555
chr19	36626588	ZNF382	810	7526
chr19	36627537	ZNF382	1759	6577
chr19	36719627	ZNF567	1093	1709
chr19	36750239	ZNF850	952	6760
chr19	36949595	ZNF568	957	3139
chr19	36991249	ENSG00000291239	1088	2512
chr19	37152015	ZNF585A	2096	6476
chr19	37152666	ZNF585A	1445	7127
chr19	37153149	ZNF585A	962	7610
chr19	37363138	ZNF875	1476	1309
chr19	37363678	ZNF875	2016	769
chr19	37537677	ZNF793	1461	5656
chr19	37885026	WDR87	8786	204
chr19	37885463	WDR87	8349	641
chr19	37888806	WDR87	5006	3984
chr19	37891688	WDR87	3399	5591
chr19	38162353	SIPA1L3	4291	3713
chr19	38182658	SIPA1L3	4877	3127
chr19	38304255	YIF1B	2071	698
chr19	38304255	C19orf33	5	369
chr19	38304519	YIF1B	1807	962
chr19	38304610	ENSG00000267748	387	141
chr19	38304610	YIF1B	1716	1053
chr19	38307446	YIF1B	800	1969
chr19	38309525	YIF1B	206	2563
chr19	38326687	KCNK6	523	5198
chr19	38326846	KCNK6	682	5039
chr19	38327236	KCNK6	881	4840
chr19	38337320	CATSPERG	146	3545
chr19	38356791	CATSPERG	1305	2386
chr19	38415043	RASGRP4	1162	1970
chr19	38444640	RYR1	733	14667
chr19	38448768	RYR1	1216	14184
chr19	38455542	RYR1	1807	13593
chr19	38459264	RYR1	2425	12975
chr19	38466163	RYR1	3082	12318
chr19	38469040	RYR1	3595	11805
chr19	38519383	RYR1	10327	5073
chr19	38570618	RYR1	13810	1590
chr19	38601502	MAP4K1	1527	1104
chr19	38706096	ACTN4	634	4356
chr19	38729140	ACTN4	2660	2330
chr19	38731307	ACTN4	4708	282
chr19	38733773	CAPN12	2195	934
chr19	38737604	CAPN12	1308	1821
chr19	38742506	CAPN12	638	2491
chr19	38816463	ECH1	670	530
chr19	38869957	RINL	1410	1648
chr19	38911815	CCER2	126	959
chr19	38926247	SARS2	347	1577
chr19	38926247	ENSG00000269547	528	1439
chr19	38950278	FBXO17	215	2003
chr19	38950326	FBXO17	167	2051
chr19	39100315	ACP7	805	2098
chr19	39243580	IFNL3	681	28
chr19	39244466	IFNL3	247	462
chr19	39245004	IFNL3	2	707
chr19	39247226	IFNL4	580	913
chr19	39248489	IFNL4	367	1126
chr19	39248713	IFNL4	143	1350
chr19	39298475	IFNL1	577	198
chr19	39515516	SELENOV	378	1289
chr19	39532668	EID2B	184	1682
chr19	39540064	EID2	97	1358
chr19	39707284	LGALS14	247	352
chr19	39709274	LGALS14	429	170
chr19	39734346	CLC	316	315
chr19	39735006	CLC	159	472
chr19	39875722	FCGBP	10276	2511
chr19	39877755	FCGBP	9357	3430
chr19	39877880	FCGBP	9232	3555
chr19	39886243	FCGBP	7943	4844
chr19	39886257	FCGBP	7929	4858
chr19	39894438	FCGBP	5330	7457
chr19	39899634	FCGBP	4856	7931
chr19	40233814	AKT2	1752	3498
chr19	40378253	PLD3	1905	232
chr19	40395589	PRX	3045	1822
chr19	40395697	PRX	2937	1930
chr19	40395707	PRX	2927	1940
chr19	40423456	SERTAD1	216	1868
chr19	40441625	SERTAD3	582	782
chr19	40502142	SPTBN4	1232	7678
chr19	40504075	SPTBN4	1928	6982
chr19	40605163	LTBP4	398	4563
chr19	40610549	LTBP4	1721	3240
chr19	40611963	LTBP4	2177	2784
chr19	40612150	LTBP4	2276	2685
chr19	40622404	LTBP4	3240	1721
chr19	40623937	LTBP4	3706	1255
chr19	40703572	COQ8B	1070	1373
chr19	40705151	COQ8B	823	1620
chr19	40749595	ACTMAP	882	2420
chr19	40800457	RAB4B-EGLN2	881	1893
chr19	40800457	EGLN2	191	1909
chr19	40875742	CYP2A7	1456	304
chr19	40877312	CYP2A7	1059	701
chr19	40878770	CYP2A7	841	919
chr19	40878797	CYP2A7	814	946
chr19	40880128	CYP2A7	630	1130
chr19	41016810	CYP2B6	1483	1588
chr19	41116284	CYP2F1	168	1679
chr19	41121963	CYP2F1	724	1123
chr19	41128072	CYP2F1	1538	309
chr19	41206519	CYP2S1	1592	1020
chr19	41219366	AXL	144	4573
chr19	41432317	DMAC2	700	1000
chr19	41577497	CEACAM21	471	901
chr19	41579520	CEACAM21	701	671
chr19	41709751	CEACAM5	242	3259
